Company Name,Employment Status,Experience Cat,job_category_id,Location,Min Experience,Bonus,Gratuity,Insurance,Mobile Bill,Provident Fund,job title,vacancy,Degree,In Dhaka,avg_salary,avg_age,Gender
University of Science and Technology Chittagong (USTC),full_time,mid,27,Chattogram,4,FALSE,FALSE,FALSE,FALSE,FALSE,Senior Executive (Store & Inventory),1,other,FALSE,33750,30,3
Anondo Housing Society,full_time,unknown,27,Dhaka,3,TRUE,FALSE,FALSE,TRUE,FALSE,Jr. Executive / Executive (Procurement),4,bachelors,TRUE,33750,27.5,1
Interstoff Apparels Limited,full_time,mid,27,Gulshan,3,TRUE,TRUE,TRUE,FALSE,TRUE,Divisional Executive - Commercial,1,other,FALSE,33750,32,3
VISCO Logistics Bangladesh Ltd.,full_time,entry,27,DOHS Baridhara,1,FALSE,FALSE,FALSE,FALSE,FALSE,Commercial Executive,1,bachelors,FALSE,33750,28.5,3
Yunusco Group (Chittagong),full_time,mid,27,Chattogram,3,TRUE,FALSE,TRUE,TRUE,TRUE,Executive (Commercial),1,masters,FALSE,33750,30,3
A Leading Garments Manufacturer / Textile Industry,full_time,mid,27,Dhaka,2,TRUE,TRUE,TRUE,TRUE,TRUE,Officer- Commercial (Export/Import),2,other,TRUE,33750,30,3
100% Export oriented Group of Companies,full_time,senior,27,GULSHAN 1,5,TRUE,FALSE,TRUE,TRUE,TRUE,"Assistant Manager/ Deputy Manager, Commercial (Licenses & Legal Documents)",1,other,FALSE,33750,33.5,3
Mazen (BD) Industries Ltd.,full_time,entry,27,Dhaka,0,TRUE,TRUE,TRUE,FALSE,TRUE,Officer,2,other,TRUE,33750,29,1
Ayasha & Galeya Fashions Ltd.,intern,unknown,27,Uttara Sector 15,3,FALSE,FALSE,FALSE,FALSE,FALSE,Officer Commecial (Cash Incentive),5,bachelors,FALSE,40000,30,3
Sajeeb Group,full_time,senior,27,Farmgate,5,TRUE,FALSE,FALSE,TRUE,FALSE,Assistant Manager/Deputy Manager- Export (Food Item),2,other,FALSE,33750,32.5,1
Creative Consultancy,full_time,unknown,27,Mohammadpur,3,FALSE,FALSE,FALSE,FALSE,FALSE,Project Proposal Writer & Documentation Officer,1,other,FALSE,19000,32.5,3
Friends Knitwear & Accessories Ltd .,full_time,senior,27,Ashulia,5,TRUE,FALSE,FALSE,FALSE,FALSE,Commercial Manager,2,other,FALSE,55000,34,1
Standard Bank PLC,full_time,senior,27,Anywhere in Bangladesh,6,FALSE,FALSE,FALSE,FALSE,FALSE,Foreign Trade Officer,2,professional,FALSE,33750,32.5,3
Al Fatah Publications,full_time,entry,27,Malibagh,1,FALSE,FALSE,FALSE,FALSE,FALSE,Executive,1,other,FALSE,33750,30,1
STYLLENT KNIT LIMITED,full_time,senior,27,Ashulia,7,TRUE,FALSE,FALSE,FALSE,FALSE,Asst. Manager/Senior Officer (Commercial),1,masters,FALSE,33750,40,1
STYLLENT KNIT LIMITED,full_time,senior,27,Ashulia,5,TRUE,FALSE,FALSE,FALSE,FALSE,Commercial Officer (Customs & Bond),1,masters,FALSE,33750,35.5,1
CATTLEYA (A Seafood Tale),full_time,entry,27,Dhaka,1,TRUE,FALSE,FALSE,TRUE,FALSE,Commercial Office Assistant,2,other,TRUE,15000,31,2
Section Seven Ltd.,full_time,senior,27,Anywhere in Bangladesh,10,TRUE,FALSE,TRUE,TRUE,FALSE,Logistics Manager,2,bachelors,FALSE,33750,33.5,3
URANUS FREIGHT LOGISTICS LTD,full_time,mid,27,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,"Executive, Ocean Freight",2,masters,TRUE,33750,30,2
Roshawa Group,full_time,senior,27,Banani,7,FALSE,FALSE,FALSE,FALSE,FALSE,Manager - Commercial (Export & Import),1,other,FALSE,33750,32.5,1
Patriot Group,full_time,mid,27,Tongi,2,TRUE,FALSE,FALSE,TRUE,FALSE,Sr. Commercial Officer (Cash Intensive),1,bachelors,FALSE,33750,30,3
Garments Manufacture Jinlite Bangladesh Limited,full_time,senior,27,Mongla,9,FALSE,FALSE,FALSE,FALSE,FALSE,Manager/Sr. Manager - Commercial,10,masters,FALSE,33750,40,1
Temakaw Fashion Limited,full_time,senior,27,Shewrapara,7,TRUE,FALSE,TRUE,TRUE,TRUE,Manager-Commercial,1,masters,FALSE,33750,45,1
Bangladesh Development Group/ Magura Group,full_time,senior,27,Dhaka,5,TRUE,TRUE,TRUE,TRUE,TRUE,Assistant Manager (Commercial),1,bachelors,TRUE,33750,30,1
A 100% Export Oriented Garments Company,full_time,senior,27,Chattogram,5,TRUE,FALSE,FALSE,FALSE,FALSE,Welfare Officer,2,professional,FALSE,33750,30,2
A Reputed 100% Export oriented Garments Manufacturing Company,full_time,senior,27,Dhaka,7,FALSE,FALSE,FALSE,FALSE,FALSE,Commercial officer - UD/UP,2,masters,TRUE,33750,30,3
Asons Bangladesh (Pvt) Ltd.,full_time,mid,27,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,EXECUTIVE (ADMIN & COMMERCIAL),1,masters,TRUE,33750,30,3
Elegant Spinning & Textiles Ltd,full_time,senior,27,Ishwardi,8,FALSE,FALSE,FALSE,FALSE,FALSE,Manager - Commercial (IEPZ),2,other,FALSE,33750,30,3
Elegant Spinning & Textiles Ltd,full_time,senior,27,Dhaka,10,FALSE,FALSE,FALSE,FALSE,FALSE,General Manager - Commercial,2,other,TRUE,33750,30,3
AB Constructions Limited,full_time,mid,27,Baridhara,3,TRUE,FALSE,FALSE,TRUE,FALSE,Senior Executive - Commercial & Banking Department,1,professional,FALSE,33750,30,3
Shanin Group,full_time,mid,27,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Executive / Sr. Executive - Commercial (Export),2,other,TRUE,33750,30,3
Evergreen Products Factory (BD) Ltd.,full_time,entry,27,GULSHAN 1,1,TRUE,FALSE,FALSE,TRUE,FALSE,Executive Grade-III (Shipping),1,masters,FALSE,17500,25,1
Source One BD Limited,full_time,senior,27,Uttara,8,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Manager - Commercial (Tent),1,bachelors,FALSE,33750,38.5,1
Bhuyan Warmtex (Pvt.) Ltd.,full_time,senior,27,Dhaka,10,FALSE,FALSE,FALSE,FALSE,FALSE,Commercial Officer,1,bachelors,TRUE,33750,30,3
Hop Lun (Bangladesh) Ltd,full_time,senior,27,Savar EPZ,15,TRUE,FALSE,FALSE,TRUE,TRUE,Head of Logistics (Senior Manager),2,other,FALSE,33750,30,3
Unifa Handbag & Belt (BD) Co.Ltd.,full_time,mid,27,Gazipur,2,TRUE,FALSE,FALSE,FALSE,FALSE,Commercial Officer,1,bachelors,FALSE,33750,26,1
Unifa Handbag & Belt (BD) Co.Ltd.,full_time,mid,27,Gazipur,3,TRUE,FALSE,FALSE,FALSE,FALSE,Senior Officer (Commercial),1,other,FALSE,33750,30,3
Bir Group Holdings,full_time,senior,27,Tejgaon,10,TRUE,TRUE,FALSE,TRUE,TRUE,Manager Commercial,2,masters,FALSE,33750,40.5,1
A Renowned Group of Companies,full_time,senior,27,Dhaka,12,FALSE,FALSE,FALSE,FALSE,FALSE,General Manager- Commercial (Coal Business),1,other,TRUE,33750,35,3
Foresight IT,full_time,entry,27,Mirpur 10,1,TRUE,FALSE,FALSE,FALSE,FALSE,E-commerce Manager,2,other,FALSE,13500,30,3
Reazaur Rahman & Associates,full_time,unknown,27,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,"Commercial Officer - Customs Bond, LC and Import-Export",3,bachelors,FALSE,12500,30,3
Sajeeb Group,full_time,mid,27,Farmgate,2,TRUE,FALSE,FALSE,TRUE,FALSE,Executive/Senior Executive - Commercial (Import),2,masters,FALSE,33750,30,3
Ventura Leatherware Mfy (BD) Ltd,full_time,mid,27,Chattogram,2,TRUE,FALSE,TRUE,TRUE,TRUE,Officer - C&F Operation Customs Sarkar (Import),1,other,FALSE,33750,30.5,1
Tanvir Constructions Ltd.,full_time,senior,27,Dhaka,15,FALSE,FALSE,FALSE,FALSE,FALSE,Sr. Commercial Manager,2,professional,TRUE,33750,37.5,1
Evergreen Products Factory (BD) Ltd.,full_time,senior,27,Nilphamari,5,TRUE,FALSE,FALSE,FALSE,FALSE,Sr. Manager/Manager Shipping,2,bachelors,FALSE,33750,35,1
SEAN MEDAL MANUFACTURING CO. LTD. CUMILLA,full_time,senior,27,Cumilla,10,TRUE,FALSE,FALSE,FALSE,FALSE,Commercial Manager,1,other,FALSE,33750,35,1
XiYou International Co. Ltd.,full_time,mid,27,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Commercial Executive,2,bachelors,TRUE,22500,24.5,3
A reputed Group of Company,full_time,senior,27,Gazipur Sadar,5,FALSE,FALSE,FALSE,FALSE,FALSE,Asst. Manager/Deputy Manager - Bond,1,other,FALSE,33750,32.5,1
r-pac Bangladesh,full_time,mid,27,Dhaka,2,TRUE,TRUE,TRUE,TRUE,TRUE,Officer / Sr. Officer,2,other,TRUE,33750,27,3
Genesis Trading Co.,full_time,mid,27,Purana Paltan,2,FALSE,FALSE,FALSE,FALSE,FALSE,"Asst. Manager (Documentation, LC, Tax & VAT, Store and Tender)",10,masters,FALSE,33750,27,3
Greenland Garments Ltd.,full_time,senior,27,DOHS Mirpur,5,TRUE,FALSE,FALSE,TRUE,FALSE,Manager (Bond),1,other,FALSE,33750,37.5,1
Chengxin Tong International Ltd.,full_time,senior,27,Uttara,5,FALSE,FALSE,FALSE,FALSE,FALSE,Commercial Manager,4,other,FALSE,90000,30,3
Jamuna Denims Ltd.,full_time,mid,27,Dhaka,3,TRUE,FALSE,FALSE,FALSE,FALSE,Sr. Executive- Bond,2,other,TRUE,33750,31,1
Akij Textile Mills Ltd.,full_time,entry,27,Tejgaon,1,TRUE,TRUE,FALSE,FALSE,TRUE,Officer (Commercial),1,masters,FALSE,33750,30,3
A Reputed Freight Forwarding Company,full_time,entry,27,Banani,1,FALSE,FALSE,FALSE,FALSE,FALSE,Import Executive,2,masters,FALSE,33750,30,3
Jamuna Paper Mills Ltd.,full_time,senior,27,Dhaka,8,TRUE,FALSE,FALSE,FALSE,FALSE,Manager-Commercial,2,other,TRUE,33750,32.5,1
Ventura Leatherware Mfy (BD) Ltd,full_time,entry,27,Nilphamari,1,TRUE,FALSE,TRUE,FALSE,TRUE,Supervisor - Export,2,other,FALSE,17000,28.5,3
Ventura Leatherware Mfy (BD) Ltd,full_time,mid,27,Nilphamari,3,TRUE,FALSE,TRUE,TRUE,TRUE,Officer- Export,2,other,FALSE,25000,31,3
BGMEA CTG,full_time,senior,28,Chattogram,10,FALSE,FALSE,FALSE,FALSE,FALSE,Additional Secretary,2,masters,FALSE,33750,30,3
"Bangladesh Garment Manufacturers and Exporters Association (BGMEA), Chattogram",full_time,senior,28,Chattogram,10,FALSE,FALSE,FALSE,FALSE,FALSE,Secretary,1,masters,FALSE,33750,30,3
South Asia Insurance Company Limited,full_time,senior,28,Dhaka,10,TRUE,TRUE,TRUE,FALSE,TRUE,"Senior Officer/Executive, -Secretarial & Share Compliance",1,other,TRUE,33750,42.5,3
F M Agro Foods Limited,full_time,mid,28,Dhaka,3,TRUE,FALSE,FALSE,TRUE,FALSE,Sr. Executive/ Asst. Manager- Execution & Enablement - CEO`s Office,1,masters,TRUE,33750,29,1
Beacon Pharmaceuticals PLC,full_time,unknown,29,Anywhere in Bangladesh,3,TRUE,TRUE,TRUE,FALSE,TRUE,Chronic Care Coordinator,2,other,FALSE,33750,28.5,3
SQUARE Pharmaceuticals PLC.,full_time,mid,29,Kaliakair,2,FALSE,FALSE,FALSE,FALSE,FALSE,"Executive, Production (Kaliakoir Plant)",2,other,FALSE,33750,28.5,3
SQUARE Pharmaceuticals PLC.,full_time,mid,29,Kaliakair,2,FALSE,FALSE,FALSE,FALSE,FALSE,"Associate Scientist (Formulation Development), R&D (Kaliakoir Plant)",2,other,FALSE,33750,28.5,3
Popular Pharmaceuticals PLC.,full_time,entry,29,Tongi,1,TRUE,TRUE,TRUE,FALSE,TRUE,"Executive, Production",2,other,FALSE,33750,28.5,3
HealthOS,full_time,mid,29,Mohammadpur,2,TRUE,FALSE,FALSE,FALSE,FALSE,Distribution Manager,4,other,FALSE,27500,27,1
New Grameen Motors Ltd.,full_time,senior,29,Dhaka,8,TRUE,FALSE,FALSE,TRUE,FALSE,Manager - Modern Pharmacy & Grocery,1,other,TRUE,33750,37.5,1
Enroute International Limited,contract,mid,29,Cox`s Bazar,2,FALSE,FALSE,FALSE,FALSE,FALSE,Pharmacy Assistant,2,professional,FALSE,49504,30,3
JDL BOGURA,full_time,unknown,29,Bogura Sadar,3,FALSE,FALSE,FALSE,FALSE,FALSE,ঔষধ বিক্রয় কর্মকর্তা (ডেস্ক জব),2,other,FALSE,11000,30,1
A Renowned Pharmaceutical Company,full_time,entry,29,Dhaka,0,TRUE,TRUE,TRUE,TRUE,TRUE,Executive - Regulatory & Technical Affairs,2,other,TRUE,33750,26.5,3
A project of an international NGO,full_time,entry,29,Sylhet,1,FALSE,FALSE,FALSE,FALSE,FALSE,Pharmacist (Category A Licensed),2,other,FALSE,33750,30,3
DBL Pharmaceuticals Ltd.,full_time,mid,29,Kashimpur,3,FALSE,FALSE,FALSE,FALSE,FALSE,Senior Executive/Assistant Manager - Quality Assurance (Training),2,other,FALSE,33750,30,3
One Pharma Limited,full_time,mid,29,Anywhere in Bangladesh,3,TRUE,FALSE,FALSE,TRUE,TRUE,Store In-Charge,2,other,FALSE,33750,27.5,3
BM Pharmaceuticals (AY),full_time,unknown,29,Jatrabari,3,FALSE,FALSE,FALSE,FALSE,FALSE,QCO (Quality Control Officer),1,other,FALSE,33750,32.5,3
DBL Pharmaceuticals Ltd.,full_time,senior,29,Gazipur,8,FALSE,FALSE,FALSE,FALSE,FALSE,Assistant Manager - Development Quality Assurance,2,other,FALSE,33750,30,3
FC ENTERPRISE LIMITED,full_time,entry,29,Gulshan,1,FALSE,FALSE,FALSE,FALSE,FALSE,Officer Business Operation,3,professional,FALSE,33750,28.5,2
A Renowned Pharmaceutical Company,full_time,entry,29,Dhaka,1,TRUE,TRUE,TRUE,TRUE,TRUE,Senior Executive/Executive - International Business,2,other,TRUE,33750,28,3
Total Nutraceutical,full_time,entry,29,Rajshahi,1,TRUE,FALSE,FALSE,FALSE,TRUE,Medical Promotion Officer,5,other,FALSE,33750,27,1
NIPRO JMI Pharma Ltd,full_time,entry,29,Cumilla,1,TRUE,TRUE,TRUE,TRUE,TRUE,Executive - Quality Compliance,2,professional,FALSE,33750,28.5,3
Lazz Pharma Ltd.,full_time,senior,29,DOHS Mirpur,5,TRUE,FALSE,FALSE,FALSE,FALSE,ফার্মেসী সেলসম্যান,2,professional,FALSE,33750,30,3
Lazz Pharma Ltd.,full_time,senior,29,DOHS Mirpur,5,FALSE,FALSE,FALSE,FALSE,FALSE,ম্যানেজার,2,other,FALSE,33750,35,3
Friendship,contract,unknown,29,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,Pharmacist,1,other,FALSE,33750,30,3
Radiant Pharmaceuticals Limited,full_time,entry,29,Mohakhali,1,TRUE,TRUE,TRUE,FALSE,TRUE,"Officer/ Sr. Officer, Supply Chain Management",2,masters,FALSE,33750,30,3
Radiant Pharmaceuticals Limited,full_time,senior,29,Dhaka,12,TRUE,TRUE,TRUE,FALSE,TRUE,"Manager, Supply Chain Management",2,other,TRUE,33750,30,3
Nexus Pharmaceuticals Ltd.,full_time,entry,29,Basabo,1,TRUE,TRUE,FALSE,TRUE,TRUE,Regulatory & International Affairs (RIA) Officers,1,other,FALSE,33750,33,2
Labaid Limited (Diagnostics),full_time,senior,29,Dhaka,12,FALSE,FALSE,FALSE,FALSE,FALSE,Head of Operations (Hospital/Diagnostic- Use Products),2,professional,TRUE,33750,37.5,3
Nasco Agro Products,full_time,mid,29,Dhaka,3,TRUE,FALSE,FALSE,TRUE,FALSE,Asst. Manager / Deputy Manager - Techno Sales,5,other,TRUE,33750,32,1
York Hospital Ltd.,full_time,mid,29,Banani,2,TRUE,FALSE,FALSE,FALSE,FALSE,Pharmacy Salesman,3,other,FALSE,33750,30,3
United International University,full_time,entry,29,Badda,1,FALSE,FALSE,FALSE,FALSE,FALSE,Laboratory Officer - School of Life Sciences,2,professional,FALSE,33750,30,3
United International University,full_time,entry,29,Badda,1,FALSE,FALSE,FALSE,FALSE,FALSE,Laboratory Technician - School of Life Sciences,2,professional,FALSE,33750,30,3
Beacon Pharmaceuticals PLC,full_time,entry,29,Bhaluka,1,FALSE,FALSE,FALSE,FALSE,FALSE,Sr. Executive/ Executive- Microbiology,2,other,FALSE,33750,30,3
Green Life Hospital Ltd.,full_time,mid,29,Dhanmondi,2,FALSE,FALSE,FALSE,FALSE,FALSE,Asst. Pharmacist,2,other,FALSE,33750,30,3
Green Life Hospital Ltd.,full_time,mid,29,Dhanmondi,2,FALSE,FALSE,FALSE,FALSE,FALSE,A-Grade Pharmacist (Pharmacy In-Charge),2,other,FALSE,33750,30,3
Everest Pharmaceuticals Ltd.,full_time,unknown,29,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,Medical Promotion Officer (MPO),2,other,FALSE,33750,28.5,1
Opsonin Pharma Limited,full_time,unknown,29,Anywhere in Bangladesh,3,TRUE,TRUE,FALSE,FALSE,TRUE,Medical Promotion Officer,2,other,FALSE,33750,28.5,3
M/s Super Power Pharmaceuticals Ltd.,full_time,entry,29,Belabo,1,TRUE,FALSE,FALSE,FALSE,FALSE,QA Officer,3,other,FALSE,33750,30,3
City Hospital Ltd.,full_time,mid,29,Lalmatia,2,TRUE,FALSE,FALSE,FALSE,FALSE,Pharmacy Salesman,2,other,FALSE,33750,30,3
SQUARE Pharmaceuticals PLC.,full_time,entry,29,Pabna,1,FALSE,FALSE,FALSE,FALSE,FALSE,"Executive, Microbiology (Pabna Unit)",2,other,FALSE,33750,27.5,3
Al-Helal Specialized Hospital Ltd.,full_time,entry,29,Mirpur 10,1,FALSE,FALSE,FALSE,FALSE,FALSE,"Salesman, Pharmacy",2,other,FALSE,33750,28.5,3
SONEAR Laboratories Ltd.,full_time,senior,29,Motijheel,5,FALSE,FALSE,FALSE,FALSE,FALSE,Microbiologist,1,other,FALSE,33750,41,3
MBioLogix,full_time,entry,29,Dhaka,0,TRUE,FALSE,FALSE,TRUE,FALSE,"Executive, Sales Development (API Business)",2,other,TRUE,33750,33,3
TECHNOKIT CORPORATION,full_time,entry,29,Dhaka,1,TRUE,FALSE,FALSE,TRUE,FALSE,"Executive, Supply Chain Management",2,masters,TRUE,33750,29,3
Greenland Pharmaceuticals Ltd.,full_time,senior,29,Tongi,5,FALSE,FALSE,FALSE,FALSE,FALSE,"Assistant Manager, Production",2,other,FALSE,33750,35,3
Greenland Pharmaceuticals Ltd.,full_time,entry,29,Tongi,1,FALSE,FALSE,FALSE,FALSE,FALSE,"Executive, Microbiology",2,other,FALSE,33750,30,3
Future Chemicals Ltd.,full_time,mid,29,Dhanmondi,2,FALSE,FALSE,FALSE,FALSE,FALSE,Executive/Sr Executive - Business Development,2,other,FALSE,33750,30,3
Synovia Pharma PLC.,full_time,unknown,29,Anywhere in Bangladesh,3,TRUE,TRUE,TRUE,FALSE,TRUE,Scientific Sales Executive,2,other,FALSE,33750,29,3
Biobiz International,full_time,senior,29,Dhaka,5,TRUE,FALSE,FALSE,TRUE,FALSE,"Manager / Asst. Manager, Sales & Marketing",2,masters,TRUE,33750,37.5,1
Alien Pharma,full_time,mid,29,Hatirpool,2,TRUE,FALSE,TRUE,TRUE,TRUE,PMD Executive (Product Management Department),2,other,FALSE,33750,27.5,3
SONEAR Laboratories Ltd.,full_time,senior,29,Motijheel,5,FALSE,FALSE,FALSE,FALSE,FALSE,ফার্মাসিস্ট,5,other,FALSE,33750,30,3
BBCON API LTD.,full_time,entry,29,Kalabagan,1,TRUE,FALSE,FALSE,TRUE,FALSE,"Executive, Product Development (PD)",2,other,FALSE,33750,30,2
A leading biopharmaceutical company,full_time,senior,29,Anywhere in Bangladesh,5,FALSE,FALSE,FALSE,FALSE,FALSE,"Assistant Manager/ Manager, Sales & Marketing",10,professional,FALSE,33750,30,3
One Pharma Limited,full_time,mid,29,Bogura,2,TRUE,FALSE,FALSE,TRUE,TRUE,"Senior Executive, Product Development (PD)",3,other,FALSE,33750,28.5,3
RRP Group,full_time,mid,29,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,"Officer/ Sr. Officer, Regulatory Affairs.",1,other,FALSE,33750,30,3
Bridge Pharmaceuticals Ltd.,full_time,entry,29,Motijheel,1,TRUE,FALSE,FALSE,TRUE,FALSE,"Executive / Sr. Executive, PMD (Human Products)",2,professional,FALSE,33750,35,1
Swiss Biohygienic Equipment,full_time,unknown,29,Dhamrai,3,FALSE,FALSE,FALSE,FALSE,FALSE,"Assistant Officer/ Officer; Instrumentation, Automation & Control",2,professional,FALSE,33750,30,3
Excelsior Trading Corporation Ltd.,full_time,mid,29,Segunbagicha,2,TRUE,TRUE,FALSE,TRUE,FALSE,Business Officer,2,other,FALSE,33750,30,3
Zhaofeng Gelatin Ltd,full_time,mid,29,Mohakhali,3,FALSE,FALSE,FALSE,FALSE,FALSE,Marketing Officer,2,professional,FALSE,33750,30,1
Uni Pharma,full_time,mid,29,Keraniganj,2,TRUE,FALSE,FALSE,FALSE,FALSE,Pharmacy Manager / Pharmacy Sales Associates,10,other,FALSE,33750,30,3
A Renewed Pharmaceuticals Company,full_time,senior,29,Dhaka,10,FALSE,FALSE,FALSE,FALSE,FALSE,Manager/Sr. Manager-Production,1,other,TRUE,33750,37.5,1
A Reputed Pharmaceutical Company,full_time,entry,29,Siddirganj,1,TRUE,TRUE,FALSE,FALSE,TRUE,Executive (Doctor),1,other,FALSE,33750,30,3
A Reputed Pharmaceutical Company,full_time,senior,29,Siddirganj,8,TRUE,TRUE,FALSE,FALSE,TRUE,Operator - Production (Blister Machine ),2,other,FALSE,33750,30,3
A Reputed Pharmaceutical Company,full_time,senior,29,Siddirganj,8,FALSE,FALSE,FALSE,FALSE,FALSE,Operator - Production (Tablet Compression Machine),2,other,FALSE,33750,30,3
The Chemicals,full_time,mid,29,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Marketing Executive,2,other,TRUE,33750,32.5,1
A Renowned Pharmaceuticals Company,full_time,senior,29,Dhaka,15,FALSE,FALSE,FALSE,FALSE,FALSE,Head of Plant (DGM/GM),1,professional,TRUE,33750,40,1
JBL Drug Laboratories,full_time,entry,29,Gazipur Sadar,1,TRUE,FALSE,FALSE,TRUE,FALSE,Production Officer (BUMS/ DUMS) - JBL Drug Laboratories,2,other,FALSE,17500,30,3
RRP Pharmaceutical,full_time,mid,29,Ishwardi,4,TRUE,FALSE,FALSE,FALSE,FALSE,Warehouse Officer,1,other,FALSE,33750,30,3
Al SAFA Pharmaceuticals,full_time,senior,29,Gazipur,10,FALSE,FALSE,FALSE,TRUE,FALSE,Manager - Quality Control Department,1,other,FALSE,33750,42.5,3
ইসলামিক ফাউন্ডেশন,unknown,unknown,29,unknown,3,FALSE,FALSE,FALSE,FALSE,FALSE,কম্পাউন্ডার (হোমিও),2,other,FALSE,33750,30,3
ইসলামিক ফাউন্ডেশন,unknown,unknown,29,unknown,3,FALSE,FALSE,FALSE,FALSE,FALSE,লেডী ফার্মাসিস্ট,2,other,FALSE,33750,30,3
ইসলামিক ফাউন্ডেশন,unknown,unknown,29,unknown,3,FALSE,FALSE,FALSE,FALSE,FALSE,ফার্মাসিস্ট,2,other,FALSE,33750,30,3
Dhaka Central International Medical College & Hospital,full_time,entry,61,Shyamoli,1,TRUE,FALSE,FALSE,FALSE,TRUE,USG Operator/Medical Transcriptionist,2,other,FALSE,33750,30,2
M.K.I Outsourcing,full_time,mid,61,Sylhet Sadar,3,TRUE,FALSE,FALSE,FALSE,FALSE,Lead Generation & Excel Expert,2,other,FALSE,33750,30,1
BAJAJMART,full_time,unknown,61,Chirirbandar,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator (Female),2,other,FALSE,13500,30,2
Shaheed Lieutenant Tanzim Cantonment Public School and College,full_time,mid,61,Ramu,2,FALSE,FALSE,FALSE,FALSE,FALSE,কম্পিউটার অপারেটর,1,other,FALSE,33750,26.5,3
Bazlul Huq Khan School & College,full_time,mid,61,Dhaka,2,TRUE,FALSE,FALSE,FALSE,TRUE,Computer Operator,2,other,TRUE,33750,28.5,1
ভাই ভাই থাই এলুমিনিয়াম,full_time,unknown,61,Chattogram,3,FALSE,FALSE,FALSE,FALSE,FALSE,কম্পিউটার অপারেটর,2,other,FALSE,33750,30,3
DHAKATHAI ALCOMAXX PLC,full_time,entry,61,Baridhara J Block,1,TRUE,TRUE,TRUE,TRUE,TRUE,Data Entry Operator,2,bachelors,FALSE,33750,25,1
Easy Fashion Ltd,full_time,mid,61,Dhaka,2,TRUE,FALSE,FALSE,FALSE,FALSE,Computer Operator,2,professional,TRUE,22500,28.5,3
Lord travels and tours,full_time,mid,61,Purana Paltan,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator,2,other,FALSE,19000,31,1
Doinik Banglar Chokh,full_time,mid,61,Banasree,2,TRUE,FALSE,FALSE,TRUE,FALSE,Digital Computer Operator,2,other,FALSE,33750,26,3
MR Electronic,full_time,entry,61,Barishal Sadar,1,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator,1,other,FALSE,33750,28.5,1
SDC OVERSEAS TRAINING AND TESTING CENTER,full_time,unknown,61,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator / Typist,12,other,TRUE,13500,26.5,3
Globaltecit,full_time,unknown,61,Uttara,3,TRUE,FALSE,TRUE,TRUE,FALSE,Data Entry Operator (Night Shift),20,other,FALSE,14000,24,1
